@relation BOOKKEEPER_TR6.arff
@attribute SIZE numeric
@attribute LOC_ADDED numeric
@attribute MAX_LOC_ADDED numeric
@attribute AVG_LOC_ADDED numeric
@attribute LOC_DELETED numeric
@attribute MAX_LOC_DELETED numeric
@attribute AVG_LOC_DELETED numeric
@attribute CHURN numeric
@attribute MAX_CHURN numeric
@attribute AVG_CHURN numeric
@attribute FIXED_DEFECTS numeric
@attribute NUMBER_OF_COMMITS numeric
@attribute NUMBER_OF_AUTHORS numeric
@attribute IS_BUGGY {'True', 'False'}
@data
50,100,50,50.0,0,0,50.0,100,50,50.0,0,2,1,False
98,200,97,50.0,4,2,50.0,196,97,49.0,0,4,2,False
138,276,138,138.0,0,0,138.0,276,138,138.0,0,2,1,False
43,86,43,43.0,0,0,43.0,86,43,43.0,0,2,1,False
42,84,42,42.0,0,0,42.0,84,42,42.0,0,2,1,False
56,112,56,56.0,0,0,56.0,112,56,56.0,0,2,1,False
162,326,162,81.5,2,1,81.5,324,162,81.0,0,4,2,True
6367,24444,6127,6111.0,11710,5855,6111.0,12734,6095,3183.5,0,4,2,True
153,310,153,77.5,4,2,77.5,306,153,76.5,0,4,2,False
43,86,43,43.0,0,0,43.0,86,43,43.0,0,2,1,False
41,84,41,21.0,2,1,21.0,82,41,20.5,0,4,2,False
105,310,104,51.666666666666664,100,48,51.666666666666664,210,104,35.0,0,6,2,True
105,296,103,29.6,86,39,29.6,210,103,21.0,0,10,3,True
92,252,91,31.5,68,31,31.5,184,91,23.0,0,8,3,True
101,302,100,50.333333333333336,100,48,50.333333333333336,202,100,33.666666666666664,0,6,2,False
45,90,45,45.0,0,0,45.0,90,45,45.0,0,2,1,True
289,580,289,145.0,2,1,145.0,578,289,144.5,0,4,2,True
32,70,31,17.5,6,3,17.5,64,31,16.0,0,4,2,False
111,222,111,111.0,0,0,111.0,222,111,111.0,0,2,1,False
35,72,35,18.0,2,1,18.0,70,35,17.5,0,4,2,False
81,162,81,81.0,0,0,81.0,162,81,81.0,0,2,1,True
27,54,27,27.0,0,0,27.0,54,27,27.0,0,2,1,False
28,56,28,28.0,0,0,28.0,56,28,28.0,0,2,1,False
29,60,29,15.0,2,1,15.0,58,29,14.5,0,4,2,True
566,1200,561,150.0,68,32,150.0,1132,561,141.5,0,8,3,True
64,160,64,40.0,32,16,40.0,128,64,32.0,0,4,2,False
29,60,29,15.0,2,1,15.0,58,29,14.5,0,4,2,False
64,130,64,32.5,2,1,32.5,128,64,32.0,0,4,2,False
37,80,37,20.0,6,3,20.0,74,37,18.5,0,4,2,False
68,158,68,39.5,22,11,39.5,136,68,34.0,0,4,2,True
154,330,153,55.0,22,9,55.0,308,153,51.333333333333336,0,6,2,True
72,146,72,36.5,2,1,36.5,144,72,36.0,0,4,2,True
385,800,364,66.66666666666667,30,8,66.66666666666667,770,364,64.16666666666667,0,12,3,True
76,156,76,39.0,4,2,39.0,152,76,38.0,0,4,2,False
159,326,158,54.333333333333336,8,2,54.333333333333336,318,158,53.0,0,6,2,False
737,1772,736,295.3333333333333,298,144,295.3333333333333,1474,736,245.66666666666666,0,6,2,True
74,152,74,38.0,4,2,38.0,148,74,37.0,0,4,2,False
94,194,93,32.333333333333336,6,2,32.333333333333336,188,93,31.333333333333332,0,6,2,False
22,44,22,22.0,0,0,22.0,44,22,22.0,0,2,1,False
427,878,426,146.33333333333334,24,10,146.33333333333334,854,426,142.33333333333334,0,6,2,False
62,124,62,62.0,0,0,62.0,124,62,62.0,0,2,1,False
58,118,58,29.5,2,1,29.5,116,58,29.0,0,4,2,False
91,192,91,48.0,10,5,48.0,182,91,45.5,0,4,2,False
27,56,27,14.0,2,1,14.0,54,27,13.5,0,4,2,False
77,158,77,39.5,4,2,39.5,154,77,38.5,0,4,2,False
704,1484,703,247.33333333333334,76,36,247.33333333333334,1408,703,234.66666666666666,0,6,2,True
63,134,63,33.5,8,4,33.5,126,63,31.5,0,4,2,False
37,74,37,37.0,0,0,37.0,74,37,37.0,0,2,1,False
64,130,64,32.5,2,1,32.5,128,64,32.0,0,4,2,False
124,254,124,63.5,6,3,63.5,248,124,62.0,0,4,2,False
160,334,159,41.75,14,3,41.75,320,159,40.0,0,8,2,False
36,82,36,20.5,10,5,20.5,72,36,18.0,0,4,2,False
58,120,57,30.0,4,2,30.0,116,57,29.0,0,4,2,False
62,124,62,62.0,0,0,62.0,124,62,62.0,0,2,1,False
130,284,129,35.5,24,8,35.5,260,129,32.5,0,8,2,False
74,152,73,38.0,4,2,38.0,148,73,37.0,0,4,2,False
83,172,82,28.666666666666668,6,2,28.666666666666668,166,82,27.666666666666668,0,6,2,False
74,148,74,74.0,0,0,74.0,148,74,74.0,0,2,1,False
48,100,48,25.0,4,2,25.0,96,48,24.0,0,4,2,False
60,122,60,30.5,2,1,30.5,120,60,30.0,0,4,2,False
70,152,70,25.333333333333332,12,4,25.333333333333332,140,70,23.333333333333332,0,6,2,False
183,404,180,50.5,38,12,50.5,366,180,45.75,0,8,2,False
53,106,53,53.0,0,0,53.0,106,53,53.0,0,2,1,False
452,944,450,118.0,40,17,118.0,904,450,113.0,0,8,2,True
39,78,39,39.0,0,0,39.0,78,39,39.0,0,2,1,False
78,164,78,41.0,8,4,41.0,156,78,39.0,0,4,2,True
64,130,64,32.5,2,1,32.5,128,64,32.0,0,4,2,True
31,64,31,16.0,2,1,16.0,62,31,15.5,0,4,2,False
57,122,57,30.5,8,4,30.5,114,57,28.5,0,4,2,False
104,222,104,55.5,14,7,55.5,208,104,52.0,0,4,2,False
32,64,32,32.0,0,0,32.0,64,32,32.0,0,2,1,False
227,558,226,93.0,104,50,93.0,454,226,75.66666666666667,0,6,2,False
197,416,187,52.0,22,6,52.0,394,187,49.25,0,8,3,False
75,162,75,40.5,12,6,40.5,150,75,37.5,0,4,2,False
28,56,28,28.0,0,0,28.0,56,28,28.0,0,2,1,False
52,108,52,27.0,4,2,27.0,104,52,26.0,0,4,2,False
429,1012,428,168.66666666666666,154,75,168.66666666666666,858,428,143.0,0,6,2,False
103,268,104,67.0,60,30,67.0,208,104,52.0,0,4,2,False
35,70,35,35.0,0,0,35.0,70,35,35.0,0,2,1,False
98,198,98,49.5,2,1,49.5,196,98,49.0,0,4,2,False
79,188,78,31.333333333333332,30,13,31.333333333333332,158,78,26.333333333333332,0,6,2,False
215,454,177,75.66666666666667,24,8,75.66666666666667,430,177,71.66666666666667,2,6,1,False
271,568,260,142.0,26,13,142.0,542,260,135.5,0,4,1,False
451,1068,425,106.8,166,55,106.8,918,425,91.8,0,10,3,False
137,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
368,610,294,152.5,362,171,152.5,248,123,62.0,0,4,2,True
764,1160,106,29.0,1684,370,29.0,1224,327,30.6,18,40,3,True
51,106,52,26.5,4,2,26.5,106,52,26.5,0,4,2,False
150,126,58,31.5,10,5,31.5,116,53,29.0,4,4,2,False
31,66,33,16.5,4,2,16.5,70,33,17.5,0,4,2,False
684,1368,684,684.0,0,0,684.0,1368,684,684.0,0,2,1,True
180,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
196,404,195,101.0,12,6,101.0,392,195,98.0,4,4,1,True
482,776,253,29.846153846153847,754,194,29.846153846153847,582,129,22.384615384615383,14,26,3,True
40,80,40,40.0,0,0,40.0,80,40,40.0,2,2,1,False
259,272,79,27.2,162,68,27.2,110,20,11.0,6,10,1,True
379,802,228,100.25,44,17,100.25,758,211,94.75,4,8,3,True
510,1098,378,68.625,78,20,68.625,1084,378,67.75,2,16,3,True
32,64,32,32.0,0,0,32.0,64,32,32.0,0,2,1,False
66,148,69,37.0,16,8,37.0,144,69,36.0,0,4,1,False
187,426,183,42.6,52,22,42.6,382,183,38.2,4,10,2,True
576,1178,550,196.33333333333334,26,11,196.33333333333334,1152,550,192.0,0,6,2,True
158,322,157,53.666666666666664,6,2,53.666666666666664,316,157,52.666666666666664,0,6,1,True
46,256,92,16.0,1266,541,16.0,1158,531,72.375,6,16,2,True
27,160,79,40.0,106,53,40.0,262,79,65.5,0,4,1,False
788,1684,712,120.28571428571429,108,19,120.28571428571429,1576,712,112.57142857142857,8,14,3,True
60,120,60,60.0,0,0,60.0,120,60,60.0,0,2,1,False
62,148,36,14.8,322,109,14.8,318,88,31.8,2,10,1,True
88,236,113,59.0,60,30,59.0,276,113,69.0,0,4,1,True
52,110,53,27.5,6,3,27.5,108,53,27.0,0,4,1,True
163,18,6,4.5,6,2,4.5,12,4,3.0,2,4,2,False
91,182,91,91.0,0,0,91.0,182,91,91.0,0,2,1,True
147,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
58,116,58,58.0,0,0,58.0,116,58,58.0,0,2,1,False
44,88,44,44.0,0,0,44.0,88,44,44.0,0,2,1,False
139,24,12,12.0,20,10,12.0,4,2,2.0,2,2,1,False
282,22,11,11.0,0,0,11.0,22,11,11.0,0,2,1,False
582,304,106,25.333333333333332,236,67,25.333333333333332,232,68,19.333333333333332,6,12,3,True
800,182,73,22.75,38,11,22.75,144,62,18.0,2,8,2,True
216,38,9,6.333333333333333,16,3,6.333333333333333,22,7,3.6666666666666665,4,6,1,True
55,18,9,9.0,8,4,9.0,10,5,5.0,0,2,1,False
184,16,4,2.6666666666666665,18,5,2.6666666666666665,6,2,1.0,6,6,2,False
65,26,13,13.0,18,9,13.0,8,4,4.0,4,2,1,False
150,52,25,13.0,66,32,13.0,14,7,3.5,4,4,1,True
81,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
84,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
905,442,95,24.555555555555557,156,30,24.555555555555557,286,65,15.88888888888889,16,18,3,True
312,140,44,14.0,12,4,14.0,128,44,12.8,8,10,3,True
171,10,5,5.0,6,3,5.0,4,2,2.0,0,2,1,False
153,60,19,5.0,146,65,5.0,98,46,8.166666666666666,10,12,3,True
84,52,26,26.0,18,9,26.0,34,17,17.0,0,2,1,False
169,10,4,2.5,2,1,2.5,8,4,2.0,2,4,2,True
189,34,15,5.666666666666667,2,1,5.666666666666667,32,15,5.333333333333333,4,6,2,True
127,118,37,11.8,70,23,11.8,48,14,4.8,10,10,2,True
79,4,2,2.0,2,1,2.0,2,1,1.0,2,2,1,True
90,50,25,25.0,44,22,25.0,6,3,3.0,4,2,1,False
85,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
123,40,10,6.666666666666667,4,1,6.666666666666667,40,10,6.666666666666667,2,6,3,True
276,122,30,20.333333333333332,2,1,20.333333333333332,120,30,20.0,6,6,2,True
549,364,110,30.333333333333332,20,9,30.333333333333332,364,110,30.333333333333332,10,12,2,True
27,54,27,27.0,0,0,27.0,54,27,27.0,0,2,1,False
88,178,84,44.5,2,1,44.5,176,84,44.0,0,4,1,True
283,72,23,9.0,12,4,9.0,60,23,7.5,6,8,3,True
175,24,7,6.0,60,28,6.0,48,21,12.0,6,4,2,True
507,58,15,7.25,72,31,7.25,50,16,6.25,10,8,2,True
209,10,5,5.0,0,0,5.0,10,5,5.0,0,2,1,False
147,10,5,5.0,4,2,5.0,6,3,3.0,4,2,1,False
98,2,1,1.0,2,1,1.0,0,0,0.0,0,2,1,False
132,264,132,132.0,0,0,132.0,264,132,132.0,2,2,1,False
236,472,236,236.0,0,0,236.0,472,236,236.0,0,2,1,True
227,98,26,16.333333333333332,6,2,16.333333333333332,92,26,15.333333333333334,6,6,2,True
172,40,10,6.666666666666667,4,2,6.666666666666667,36,8,6.0,6,6,2,False
507,306,61,17.0,78,22,17.0,228,59,12.666666666666666,8,18,2,True
90,180,90,90.0,0,0,90.0,180,90,90.0,0,2,1,True
58,116,58,58.0,0,0,58.0,116,58,58.0,0,2,1,False
132,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
529,18,5,2.25,26,8,2.25,8,3,1.0,0,8,1,True
694,386,48,19.3,204,44,19.3,214,43,10.7,14,20,3,True
148,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
174,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
148,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
92,4,2,2.0,4,2,2.0,0,0,0.0,0,2,1,False
77,154,77,77.0,0,0,77.0,154,77,77.0,0,2,1,False
664,1332,665,333.0,2,1,333.0,1330,665,332.5,0,4,1,False
55,110,55,55.0,0,0,55.0,110,55,55.0,0,2,1,False
256,86,33,14.333333333333334,42,14,14.333333333333334,44,19,7.333333333333333,4,6,2,True
54,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
38,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
98,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
39,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
47,94,47,47.0,0,0,47.0,94,47,47.0,0,2,1,False
69,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
43,86,43,43.0,0,0,43.0,86,43,43.0,0,2,1,False
94,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
72,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
42,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
48,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
63,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
318,172,47,28.666666666666668,10,4,28.666666666666668,162,47,27.0,0,6,2,True
136,6,3,3.0,0,0,3.0,6,3,3.0,0,2,1,True
141,8,4,4.0,0,0,4.0,8,4,4.0,0,2,1,True
190,30,15,15.0,4,2,15.0,26,13,13.0,0,2,1,True
46,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
165,118,59,59.0,44,22,59.0,74,37,37.0,0,2,1,False
162,26,13,13.0,0,0,13.0,26,13,13.0,0,2,1,False
58,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
148,18,9,9.0,20,10,9.0,2,1,1.0,0,2,1,True
74,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
36,72,36,36.0,0,0,36.0,72,36,36.0,0,2,1,False
37,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
38,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
39,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
96,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
88,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
71,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
114,28,14,14.0,28,14,14.0,0,0,0.0,0,2,1,False
342,84,42,42.0,72,36,42.0,12,6,6.0,0,2,1,True
84,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
58,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
129,14,7,7.0,2,1,7.0,12,6,6.0,2,2,1,False
363,10,5,5.0,22,11,5.0,12,6,6.0,2,2,1,True
242,24,12,12.0,2,1,12.0,22,11,11.0,2,2,1,True
682,240,38,30.0,48,14,30.0,192,37,24.0,2,8,1,True
366,2,1,1.0,2,1,1.0,0,0,0.0,0,2,1,True
103,10,5,5.0,2,1,5.0,8,4,4.0,2,2,1,True
41,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
66,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
63,18,9,9.0,0,0,9.0,18,9,9.0,0,2,1,False
47,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
183,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
49,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
50,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
98,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
143,10,5,5.0,0,0,5.0,10,5,5.0,0,2,1,False
43,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
42,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
56,6,3,3.0,6,3,3.0,0,0,0.0,0,2,1,False
162,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
6523,13008,6504,6504.0,12696,6348,6504.0,312,156,156.0,0,2,1,True
153,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
43,2,1,1.0,2,1,1.0,0,0,0.0,0,2,1,False
41,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
400,814,397,135.66666666666666,14,4,135.66666666666666,800,397,133.33333333333334,0,6,2,True
425,856,424,214.0,6,3,214.0,850,424,212.5,0,4,1,True
1041,2114,1029,528.5,32,16,528.5,2082,1029,520.5,0,4,1,True
92,184,92,92.0,0,0,92.0,184,92,92.0,0,2,1,False
355,714,357,178.5,4,2,178.5,718,357,179.5,0,4,1,True
123,246,123,123.0,0,0,123.0,246,123,123.0,0,2,1,False
105,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
105,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
92,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
101,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
45,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
299,24,8,6.0,4,2,6.0,20,8,5.0,0,4,1,True
32,2,1,1.0,2,1,1.0,0,0,0.0,0,2,1,False
111,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
35,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
85,8,4,4.0,0,0,4.0,8,4,4.0,0,2,1,True
27,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
28,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
36,14,5,3.5,0,0,3.5,14,5,3.5,0,4,1,True
574,22,8,5.5,6,3,5.5,16,5,4.0,0,4,1,True
67,6,3,3.0,0,0,3.0,6,3,3.0,0,2,1,False
29,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
72,16,8,8.0,0,0,8.0,16,8,8.0,0,2,1,False
37,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
51,104,51,26.0,2,1,26.0,102,51,25.5,0,4,1,False
31,62,31,31.0,0,0,31.0,62,31,31.0,0,2,1,False
77,18,9,9.0,0,0,9.0,18,9,9.0,0,2,1,True
168,28,14,14.0,0,0,14.0,28,14,14.0,0,2,1,True
81,20,10,10.0,2,1,10.0,18,9,9.0,0,2,1,True
37,74,37,37.0,0,0,37.0,74,37,37.0,0,2,1,False
27,54,27,27.0,0,0,27.0,54,27,27.0,0,2,1,False
48,96,48,48.0,0,0,48.0,96,48,48.0,0,2,1,False
436,158,53,26.333333333333332,56,24,26.333333333333332,134,53,22.333333333333332,0,6,1,True
77,154,77,77.0,0,0,77.0,154,77,77.0,0,2,1,True
63,126,63,63.0,0,0,63.0,126,63,63.0,0,2,1,False
76,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
191,386,190,96.5,4,2,96.5,382,190,95.5,0,4,1,True
160,2,1,1.0,0,0,1.0,2,1,1.0,0,2,1,False
906,414,165,69.0,76,34,69.0,338,131,56.333333333333336,0,6,1,True
74,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
94,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
22,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
481,124,50,31.0,16,8,31.0,108,42,27.0,0,4,1,False
62,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
58,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
94,6,3,3.0,0,0,3.0,6,3,3.0,0,2,1,False
27,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
77,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
744,86,29,14.333333333333334,6,2,14.333333333333334,80,28,13.333333333333334,0,6,1,True
64,128,64,64.0,0,0,64.0,128,64,64.0,0,2,1,True
45,90,45,45.0,0,0,45.0,90,45,45.0,0,2,1,False
63,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
37,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
64,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
124,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
172,42,11,10.5,18,8,10.5,24,10,6.0,0,4,1,False
36,4,2,2.0,4,2,2.0,0,0,0.0,0,2,1,False
