@relation OPENJPA_TRAINING_1.arff
@attribute SIZE numeric
@attribute LOC_ADDED numeric
@attribute MAX_LOC_ADDED numeric
@attribute AVG_LOC_ADDED numeric
@attribute LOC_DELETED numeric
@attribute MAX_LOC_DELETED numeric
@attribute AVG_LOC_DELETED numeric
@attribute CHURN numeric
@attribute MAX_CHURN numeric
@attribute AVG_CHURN numeric
@attribute FIXED_DEFECTS numeric
@attribute NUMBER_OF_COMMITS numeric
@attribute NUMBER_OF_AUTHORS numeric
@attribute IS_BUGGY {'True', 'False'}
@data
455,466,457,155.33333333333334,11,11,155.33333333333334,459,457,153.0,0,3,2,False
360,373,369,124.33333333333333,13,13,124.33333333333333,378,369,126.0,0,3,2,False
217,217,217,108.5,0,0,108.5,217,217,108.5,0,2,1,False
441,456,445,114.0,15,14,114.0,449,445,112.25,0,4,3,False
177,177,177,88.5,0,0,88.5,177,177,88.5,0,2,1,False
44,44,44,22.0,0,0,22.0,44,44,22.0,0,2,1,False
127,140,129,35.0,13,12,35.0,131,129,32.75,0,4,1,False
70,75,70,25.0,5,5,25.0,70,70,23.333333333333332,0,3,2,False
128,129,129,43.0,1,1,43.0,130,129,43.333333333333336,0,3,1,False
257,266,263,66.5,9,8,66.5,269,263,67.25,0,4,2,False
156,168,166,56.0,12,12,56.0,176,166,58.666666666666664,0,3,2,False
625,628,625,157.0,3,2,157.0,625,625,156.25,0,4,1,False
40,40,40,20.0,0,0,20.0,40,40,20.0,0,2,1,False
200,200,200,100.0,0,0,100.0,200,200,100.0,0,2,1,False
45,56,54,18.666666666666668,10,10,18.666666666666668,62,54,20.666666666666668,0,3,2,False
74,86,61,17.2,11,8,17.2,75,61,15.0,0,5,2,False
193,224,192,37.333333333333336,31,20,37.333333333333336,193,192,32.166666666666664,0,6,2,False
33,34,34,17.0,0,0,17.0,34,34,17.0,0,2,1,False
91,104,91,26.0,13,7,26.0,91,91,22.75,0,4,2,False
33,34,34,17.0,0,0,17.0,34,34,17.0,0,2,1,False
180,203,178,50.75,23,15,50.75,180,178,45.0,0,4,2,False
40,42,41,14.0,1,1,14.0,41,41,13.666666666666666,0,3,2,False
79,90,79,22.5,11,6,22.5,79,79,19.75,0,4,2,False
80,89,81,22.25,9,6,22.25,82,81,20.5,0,4,2,False
134,151,134,37.75,17,9,37.75,134,134,33.5,0,4,2,False
101,116,101,29.0,15,9,29.0,101,101,25.25,0,4,2,False
173,204,171,40.8,30,23,40.8,174,171,34.8,0,5,2,False
204,242,211,48.4,38,19,48.4,218,211,43.6,0,5,2,False
83,88,83,29.333333333333332,5,5,29.333333333333332,83,83,27.666666666666668,0,3,2,False
76,87,77,21.75,11,6,21.75,78,77,19.5,0,4,2,False
185,190,178,47.5,5,5,47.5,185,178,46.25,0,4,2,False
62,66,66,22.0,4,4,22.0,70,66,23.333333333333332,0,3,2,False
46,46,46,23.0,0,0,23.0,46,46,23.0,0,2,1,False
54,57,56,14.25,2,1,14.25,57,56,14.25,0,4,2,False
70,73,70,24.333333333333332,3,3,24.333333333333332,70,70,23.333333333333332,0,3,2,False
44,49,49,16.333333333333332,4,4,16.333333333333332,53,49,17.666666666666668,0,3,2,False
55,64,57,16.0,9,6,16.0,59,57,14.75,0,4,2,False
202,224,202,56.0,22,16,56.0,202,202,50.5,0,4,2,False
75,83,75,27.666666666666668,8,8,27.666666666666668,75,75,25.0,0,3,2,False
72,86,83,21.5,14,11,21.5,94,83,23.5,0,4,2,False
237,274,232,45.666666666666664,37,27,45.666666666666664,237,232,39.5,0,6,2,False
103,103,103,51.5,0,0,51.5,103,103,51.5,0,2,1,False
101,106,101,35.333333333333336,5,5,35.333333333333336,101,101,33.666666666666664,0,3,2,False
80,80,80,40.0,0,0,40.0,80,80,40.0,0,2,1,False
213,213,213,213.0,0,0,213.0,213,213,213.0,0,1,1,False
181,207,184,51.75,25,15,51.75,186,184,46.5,0,4,2,False
30,36,29,18.0,6,6,18.0,30,29,15.0,0,2,1,False
175,197,176,39.4,22,13,39.4,177,176,35.4,0,5,2,False
44,44,44,22.0,0,0,22.0,44,44,22.0,0,2,1,False
79,94,79,23.5,15,9,23.5,79,79,19.75,0,4,2,False
44,44,44,22.0,0,0,22.0,44,44,22.0,0,2,1,False
164,195,163,39.0,30,23,39.0,167,163,33.4,0,5,2,False
152,165,154,27.5,12,6,27.5,155,154,25.833333333333332,0,6,2,False
71,84,72,21.0,13,7,21.0,73,72,18.25,0,4,2,False
71,83,72,20.75,12,6,20.75,73,72,18.25,0,4,2,False
42,42,42,21.0,0,0,21.0,42,42,21.0,0,2,1,False
449,480,450,68.57142857142857,31,14,68.57142857142857,465,450,66.42857142857143,0,7,3,False
44,44,44,22.0,0,0,22.0,44,44,22.0,0,2,1,False
29,29,29,14.5,0,0,14.5,29,29,14.5,0,2,1,False
53,55,54,18.333333333333332,2,2,18.333333333333332,55,54,18.333333333333332,0,3,2,False
58,60,59,20.0,2,2,20.0,60,59,20.0,0,3,2,False
87,91,87,30.333333333333332,4,4,30.333333333333332,87,87,29.0,0,3,2,False
133,147,133,36.75,14,8,36.75,133,133,33.25,0,4,2,False
165,193,163,38.6,27,20,38.6,166,163,33.2,0,5,2,False
40,42,41,14.0,1,1,14.0,41,41,13.666666666666666,0,3,2,False
40,42,41,14.0,1,1,14.0,41,41,13.666666666666666,0,3,2,False
85,97,86,24.25,12,6,24.25,87,86,21.75,0,4,2,False
76,84,76,28.0,8,8,28.0,76,76,25.333333333333332,0,3,2,False
72,83,73,20.75,11,6,20.75,74,73,18.5,0,4,2,False
53,56,53,18.666666666666668,3,3,18.666666666666668,53,53,17.666666666666668,0,3,2,False
107,120,107,30.0,13,7,30.0,107,107,26.75,0,4,2,False
680,707,633,101.0,27,20,101.0,682,633,97.42857142857143,0,7,2,False
117,121,117,40.333333333333336,4,4,40.333333333333336,117,117,39.0,0,3,2,False
68,70,69,23.333333333333332,2,2,23.333333333333332,70,69,23.333333333333332,0,3,2,False
38,38,38,19.0,0,0,19.0,38,38,19.0,0,2,1,False
36,36,36,18.0,0,0,18.0,36,36,18.0,0,2,1,False
344,394,352,43.77777777777778,50,25,43.77777777777778,370,352,41.111111111111114,0,9,2,False
57,63,58,15.75,6,4,15.75,59,58,14.75,0,4,2,False
40,41,41,20.5,0,0,20.5,41,41,20.5,0,2,1,False
266,287,266,71.75,21,15,71.75,266,266,66.5,0,4,2,False
139,164,138,32.8,24,17,32.8,140,138,28.0,0,5,2,False
60,61,61,30.5,0,0,30.5,61,61,30.5,0,2,1,False
222,282,238,56.4,60,30,56.4,254,238,50.8,0,5,2,False
159,190,158,38.0,30,23,38.0,162,158,32.4,0,5,2,False
51,52,51,17.333333333333332,1,1,17.333333333333332,51,51,17.0,0,3,2,False
48,49,49,24.5,0,0,24.5,49,49,24.5,0,2,1,False
48,49,49,24.5,0,0,24.5,49,49,24.5,0,2,1,False
198,226,196,45.2,27,20,45.2,199,196,39.8,0,5,2,False
165,197,171,32.833333333333336,31,17,32.833333333333336,180,171,30.0,0,6,2,False
156,174,161,43.5,18,13,43.5,166,161,41.5,0,4,2,False
192,211,188,52.75,19,14,52.75,192,188,48.0,0,4,2,False
957,957,957,478.5,0,0,478.5,957,957,478.5,0,2,1,False
341,341,341,170.5,0,0,170.5,341,341,170.5,0,2,1,False
112,112,112,56.0,0,0,56.0,112,112,56.0,0,2,1,False
125,125,125,62.5,0,0,62.5,125,125,62.5,0,2,1,False
411,415,383,138.33333333333334,4,4,138.33333333333334,411,383,137.0,0,3,2,False
173,173,173,86.5,0,0,86.5,173,173,86.5,0,2,1,False
69,71,69,23.666666666666668,2,2,23.666666666666668,69,69,23.0,0,3,2,False
82,84,82,28.0,2,2,28.0,82,82,27.333333333333332,0,3,2,False
1010,1031,1013,343.6666666666667,21,21,343.6666666666667,1016,1013,338.6666666666667,0,3,2,False
329,329,329,164.5,0,0,164.5,329,329,164.5,0,2,1,False
244,254,245,84.66666666666667,10,10,84.66666666666667,246,245,82.0,0,3,2,False
84,84,84,42.0,0,0,42.0,84,84,42.0,0,2,1,False
43,43,43,21.5,0,0,21.5,43,43,21.5,0,2,1,False
69,69,69,34.5,0,0,34.5,69,69,34.5,0,2,1,False
64,64,64,32.0,0,0,32.0,64,64,32.0,0,2,1,False
161,167,161,55.666666666666664,6,6,55.666666666666664,161,161,53.666666666666664,0,3,2,False
86,86,86,43.0,0,0,43.0,86,86,43.0,0,2,1,False
304,304,304,152.0,0,0,152.0,304,304,152.0,0,2,1,False
703,703,703,351.5,0,0,351.5,703,703,351.5,0,2,1,False
1749,1757,1748,439.25,8,7,439.25,1751,1748,437.75,0,4,1,False
1179,1207,1135,241.4,28,24,241.4,1181,1135,236.2,0,5,2,False
68,68,68,34.0,0,0,34.0,68,68,34.0,0,2,1,False
1122,1206,1104,172.28571428571428,84,43,172.28571428571428,1138,1104,162.57142857142858,0,7,3,False
139,139,139,69.5,0,0,69.5,139,139,69.5,0,2,1,False
163,163,163,81.5,0,0,81.5,163,163,81.5,0,2,1,False
60,60,60,30.0,0,0,30.0,60,60,30.0,0,2,1,False
231,231,231,115.5,0,0,115.5,231,231,115.5,0,2,1,False
606,608,608,202.66666666666666,2,2,202.66666666666666,610,608,203.33333333333334,0,3,1,False
135,135,135,67.5,0,0,67.5,135,135,67.5,0,2,1,False
34,35,35,17.5,0,0,17.5,35,35,17.5,0,2,1,False
160,160,160,80.0,0,0,80.0,160,160,80.0,0,2,1,False
2053,2056,2053,685.3333333333334,3,3,685.3333333333334,2053,2053,684.3333333333334,0,3,2,False
93,93,93,46.5,0,0,46.5,93,93,46.5,0,2,1,False
149,149,149,74.5,0,0,74.5,149,149,74.5,0,2,1,False
131,131,131,65.5,0,0,65.5,131,131,65.5,0,2,1,False
67,67,67,33.5,0,0,33.5,67,67,33.5,0,2,1,False
99,101,99,33.666666666666664,2,2,33.666666666666664,99,99,33.0,0,3,2,False
265,269,265,89.66666666666667,4,4,89.66666666666667,265,265,88.33333333333333,0,3,2,False
534,537,536,179.0,3,3,179.0,538,536,179.33333333333334,0,3,1,False
318,318,318,159.0,0,0,159.0,318,318,159.0,0,2,1,False
365,365,365,182.5,0,0,182.5,365,365,182.5,0,2,1,False
86,90,90,30.0,4,4,30.0,94,90,31.333333333333332,0,3,1,False
74,74,74,37.0,0,0,37.0,74,74,37.0,0,2,1,False
79,79,79,39.5,0,0,39.5,79,79,39.5,0,2,1,False
89,91,89,30.333333333333332,2,2,30.333333333333332,89,89,29.666666666666668,0,3,2,False
173,183,174,61.0,10,10,61.0,175,174,58.333333333333336,0,3,2,False
78,78,78,39.0,0,0,39.0,78,78,39.0,0,2,1,False
58,60,58,20.0,2,2,20.0,58,58,19.333333333333332,0,3,2,False
67,67,67,33.5,0,0,33.5,67,67,33.5,0,2,1,False
48,48,48,24.0,0,0,24.0,48,48,24.0,0,2,1,False
59,59,59,29.5,0,0,29.5,59,59,29.5,0,2,1,False
80,80,80,40.0,0,0,40.0,80,80,40.0,0,2,1,False
63,63,63,31.5,0,0,31.5,63,63,31.5,0,2,1,False
123,124,123,41.333333333333336,1,1,41.333333333333336,123,123,41.0,0,3,1,False
48,48,48,24.0,0,0,24.0,48,48,24.0,0,2,1,False
262,262,262,131.0,0,0,131.0,262,262,131.0,0,2,1,False
130,131,124,43.666666666666664,1,1,43.666666666666664,130,124,43.333333333333336,0,3,2,False
1571,1584,1573,528.0,13,13,528.0,1575,1573,525.0,0,3,2,False
169,173,169,57.666666666666664,4,4,57.666666666666664,169,169,56.333333333333336,0,3,2,False
92,92,92,46.0,0,0,46.0,92,92,46.0,0,2,1,False
65,65,65,32.5,0,0,32.5,65,65,32.5,0,2,1,False
133,133,133,66.5,0,0,66.5,133,133,66.5,0,2,1,False
399,412,401,137.33333333333334,13,13,137.33333333333334,403,401,134.33333333333334,0,3,2,False
254,264,255,88.0,10,10,88.0,256,255,85.33333333333333,0,3,2,False
257,261,258,87.0,4,4,87.0,259,258,86.33333333333333,0,3,2,False
83,83,83,41.5,0,0,41.5,83,83,41.5,0,2,1,False
95,95,95,47.5,0,0,47.5,95,95,47.5,0,2,1,False
145,148,144,49.333333333333336,3,3,49.333333333333336,145,144,48.333333333333336,0,3,2,False
96,99,96,33.0,3,3,33.0,96,96,32.0,0,3,2,False
149,156,149,52.0,7,7,52.0,149,149,49.666666666666664,0,3,2,False
230,241,234,80.33333333333333,10,10,80.33333333333333,237,234,79.0,0,3,2,False
421,444,430,148.0,22,22,148.0,438,430,146.0,0,3,2,False
174,183,175,61.0,9,9,61.0,176,175,58.666666666666664,0,3,2,False
104,104,104,52.0,0,0,52.0,104,104,52.0,0,2,1,False
93,93,93,46.5,0,0,46.5,93,93,46.5,0,2,1,False
110,110,110,55.0,0,0,55.0,110,110,55.0,0,2,1,False
80,80,80,40.0,0,0,40.0,80,80,40.0,0,2,1,False
258,264,260,88.0,6,6,88.0,262,260,87.33333333333333,0,3,2,False
86,86,86,43.0,0,0,43.0,86,86,43.0,0,2,1,False
55,55,55,27.5,0,0,27.5,55,55,27.5,0,2,1,False
51,51,51,25.5,0,0,25.5,51,51,25.5,0,2,1,False
52,52,52,26.0,0,0,26.0,52,52,26.0,0,2,1,False
60,60,60,30.0,0,0,30.0,60,60,30.0,0,2,1,False
46,46,46,23.0,0,0,23.0,46,46,23.0,0,2,1,False
81,81,81,40.5,0,0,40.5,81,81,40.5,0,2,1,False
399,404,400,134.66666666666666,5,5,134.66666666666666,401,400,133.66666666666666,0,3,2,False
84,85,85,42.5,0,0,42.5,85,85,42.5,0,2,1,False
94,99,94,33.0,5,5,33.0,94,94,31.333333333333332,0,3,2,False
93,98,93,32.666666666666664,5,5,32.666666666666664,93,93,31.0,0,3,2,False
730,774,731,129.0,44,29,129.0,742,731,123.66666666666667,0,6,2,False
167,181,170,60.333333333333336,14,14,60.333333333333336,173,170,57.666666666666664,0,3,2,False
167,181,170,60.333333333333336,14,14,60.333333333333336,173,170,57.666666666666664,0,3,2,False
207,207,207,103.5,0,0,103.5,207,207,103.5,0,2,1,False
311,322,309,80.5,11,6,80.5,311,309,77.75,0,4,2,False
267,288,276,57.6,21,11,57.6,289,276,57.8,0,5,2,False
321,321,321,160.5,0,0,160.5,321,321,160.5,0,2,1,False
518,553,527,184.33333333333334,35,35,184.33333333333334,536,527,178.66666666666666,0,3,2,False
256,261,257,87.0,5,5,87.0,258,257,86.0,0,3,2,False
162,165,161,55.0,3,3,55.0,162,161,54.0,0,3,2,False
61,65,62,21.666666666666668,4,4,21.666666666666668,63,62,21.0,0,3,2,False
48,48,48,24.0,0,0,24.0,48,48,24.0,0,2,1,False
43,43,43,21.5,0,0,21.5,43,43,21.5,0,2,1,False
119,122,119,40.666666666666664,3,3,40.666666666666664,119,119,39.666666666666664,0,3,2,False
129,130,129,43.333333333333336,1,1,43.333333333333336,129,129,43.0,0,3,1,False
151,151,151,75.5,0,0,75.5,151,151,75.5,0,2,1,False
707,707,707,353.5,0,0,353.5,707,707,353.5,0,2,1,False
287,287,287,143.5,0,0,143.5,287,287,143.5,0,2,1,False
185,185,185,92.5,0,0,92.5,185,185,92.5,0,2,1,False
278,281,281,93.66666666666667,3,3,93.66666666666667,284,281,94.66666666666667,0,3,1,False
63,64,64,32.0,0,0,32.0,64,64,32.0,0,2,1,False
143,143,143,71.5,0,0,71.5,143,143,71.5,0,2,1,False
100,100,100,50.0,0,0,50.0,100,100,50.0,0,2,1,False
684,686,683,228.66666666666666,2,2,228.66666666666666,684,683,228.0,0,3,1,False
82,82,82,41.0,0,0,41.0,82,82,41.0,0,2,1,False
190,190,190,95.0,0,0,95.0,190,190,95.0,0,2,1,False
184,184,184,92.0,0,0,92.0,184,184,92.0,0,2,1,False
74,75,73,25.0,1,1,25.0,74,73,24.666666666666668,0,3,1,False
82,82,82,41.0,0,0,41.0,82,82,41.0,0,2,1,False
39,39,39,19.5,0,0,19.5,39,39,19.5,0,2,1,False
259,259,259,129.5,0,0,129.5,259,259,129.5,0,2,1,False
39,39,39,19.5,0,0,19.5,39,39,19.5,0,2,1,False
944,946,943,315.3333333333333,2,2,315.3333333333333,944,943,314.6666666666667,0,3,1,False
400,401,401,133.66666666666666,1,1,133.66666666666666,402,401,134.0,0,3,1,False
62,62,62,31.0,0,0,31.0,62,62,31.0,0,2,1,False
78,78,78,39.0,0,0,39.0,78,78,39.0,0,2,1,False
1523,1523,1523,761.5,0,0,761.5,1523,1523,761.5,0,2,1,False
232,232,232,116.0,0,0,116.0,232,232,116.0,0,2,1,False
206,209,209,69.66666666666667,3,3,69.66666666666667,212,209,70.66666666666667,0,3,1,False
186,191,180,63.666666666666664,4,4,63.666666666666664,187,180,62.333333333333336,0,3,2,False
689,692,692,230.66666666666666,3,3,230.66666666666666,695,692,231.66666666666666,0,3,1,False
493,493,493,246.5,0,0,246.5,493,493,246.5,0,2,1,False
53,53,53,26.5,0,0,26.5,53,53,26.5,0,2,1,False
602,604,601,201.33333333333334,2,2,201.33333333333334,602,601,200.66666666666666,0,3,1,False
442,444,444,148.0,2,2,148.0,446,444,148.66666666666666,0,3,1,False
95,95,95,47.5,0,0,47.5,95,95,47.5,0,2,1,False
846,855,847,213.75,9,6,213.75,848,847,212.0,0,4,2,False
151,151,151,75.5,0,0,75.5,151,151,75.5,0,2,1,False
92,93,93,46.5,0,0,46.5,93,93,46.5,0,2,1,False
42,42,42,21.0,0,0,21.0,42,42,21.0,0,2,1,False
35,35,35,17.5,0,0,17.5,35,35,17.5,0,2,1,False
144,144,144,72.0,0,0,72.0,144,144,72.0,0,2,1,False
3729,3761,3721,537.2857142857143,32,10,537.2857142857143,3737,3721,533.8571428571429,0,7,2,False
592,592,592,296.0,0,0,296.0,592,592,296.0,0,2,1,False
93,93,93,46.5,0,0,46.5,93,93,46.5,0,2,1,False
171,171,171,85.5,0,0,85.5,171,171,85.5,0,2,1,False
58,58,58,29.0,0,0,29.0,58,58,29.0,0,2,1,False
159,159,159,79.5,0,0,79.5,159,159,79.5,0,2,1,False
310,313,309,104.33333333333333,3,3,104.33333333333333,310,309,103.33333333333333,0,3,2,False
253,253,253,126.5,0,0,126.5,253,253,126.5,0,2,1,False
115,115,115,57.5,0,0,57.5,115,115,57.5,0,2,1,False
112,112,112,56.0,0,0,56.0,112,112,56.0,0,2,1,False
189,191,151,63.666666666666664,1,1,63.666666666666664,190,151,63.333333333333336,0,3,2,False
403,403,403,201.5,0,0,201.5,403,403,201.5,0,2,1,False
39,39,39,19.5,0,0,19.5,39,39,19.5,0,2,1,False
72,76,71,25.333333333333332,4,4,25.333333333333332,72,71,24.0,0,3,2,False
912,940,900,188.0,28,16,188.0,916,900,183.2,0,5,2,False
533,539,534,134.75,6,5,134.75,535,534,133.75,0,4,2,False
166,166,166,83.0,0,0,83.0,166,166,83.0,0,2,1,False
1012,1022,1019,255.5,10,8,255.5,1026,1019,256.5,0,4,2,False
124,124,124,62.0,0,0,62.0,124,124,62.0,0,2,1,False
376,376,376,188.0,0,0,188.0,376,376,188.0,0,2,1,False
430,432,432,144.0,2,2,144.0,434,432,144.66666666666666,0,3,1,False
35,35,35,17.5,0,0,17.5,35,35,17.5,0,2,1,False
572,575,572,191.66666666666666,3,3,191.66666666666666,572,572,190.66666666666666,0,3,2,False
488,488,488,244.0,0,0,244.0,488,488,244.0,0,2,1,False
520,520,520,260.0,0,0,260.0,520,520,260.0,0,2,1,False
940,941,941,470.5,0,0,470.5,941,941,470.5,0,2,1,False
71,71,71,35.5,0,0,35.5,71,71,35.5,0,2,1,False
254,258,258,86.0,4,4,86.0,262,258,87.33333333333333,0,3,1,False
608,609,609,304.5,0,0,304.5,609,609,304.5,0,2,1,False
112,112,103,37.333333333333336,0,0,37.333333333333336,112,103,37.333333333333336,0,3,1,False
43,43,43,21.5,0,0,21.5,43,43,21.5,0,2,1,False
60,60,60,30.0,0,0,30.0,60,60,30.0,0,2,1,False
124,124,124,62.0,0,0,62.0,124,124,62.0,0,2,1,False
184,184,184,92.0,0,0,92.0,184,184,92.0,0,2,1,False
681,702,668,140.4,21,16,140.4,681,668,136.2,0,5,2,False
122,122,122,61.0,0,0,61.0,122,122,61.0,0,2,1,False
2834,2938,2795,419.7142857142857,103,47,419.7142857142857,2841,2795,405.85714285714283,0,7,2,False
33,33,33,16.5,0,0,16.5,33,33,16.5,0,2,1,False
298,298,298,149.0,0,0,149.0,298,298,149.0,0,2,1,False
76,76,76,38.0,0,0,38.0,76,76,38.0,0,2,1,False
60,60,60,60.0,0,0,60.0,60,60,60.0,0,1,1,False
193,492,237,61.5,299,219,61.5,281,219,35.125,0,8,2,False
68,150,70,21.428571428571427,82,65,21.428571428571427,72,65,10.285714285714286,0,7,2,False
138,274,139,54.8,136,127,54.8,140,127,28.0,0,5,1,False
518,1099,535,157.0,581,507,157.0,552,507,78.85714285714286,0,7,3,False
87,178,89,29.666666666666668,91,82,29.666666666666668,93,82,15.5,0,6,2,False
88,191,99,27.285714285714285,103,86,27.285714285714285,110,86,15.714285714285714,0,7,2,False
71,191,91,31.833333333333332,120,82,31.833333333333332,111,82,18.5,0,6,1,False
91,187,47,20.77777777777778,96,42,20.77777777777778,111,43,12.333333333333334,0,9,2,False
139,289,139,72.25,150,136,72.25,139,136,34.75,0,4,1,False
157,314,157,78.5,157,149,78.5,157,149,39.25,0,4,1,False
1364,2771,1336,307.8888888888889,1407,1324,307.8888888888889,1380,1324,153.33333333333334,0,9,3,False
1433,2956,1427,211.14285714285714,1523,1352,211.14285714285714,1483,1352,105.92857142857143,0,14,3,False
140,217,97,31.0,77,58,31.0,142,58,20.285714285714285,0,7,2,False
63,140,68,28.0,77,68,28.0,73,65,14.6,0,5,2,False
127,286,134,28.6,158,123,28.6,168,123,16.8,0,10,2,False
139,276,139,55.2,137,132,55.2,139,132,27.8,0,5,1,False
46,90,46,22.5,44,41,22.5,46,41,11.5,0,4,1,False
439,849,430,141.5,410,403,141.5,441,403,73.5,0,6,2,False
319,644,322,80.5,325,307,80.5,325,307,40.625,0,8,2,False
55,111,57,18.5,56,50,18.5,59,50,9.833333333333334,0,6,1,False
150,298,140,59.6,148,140,59.6,150,136,30.0,0,5,2,False
137,274,137,54.8,137,133,54.8,137,133,27.4,0,5,2,False
258,544,258,108.8,286,242,108.8,282,242,56.4,0,5,2,False
74,158,74,39.5,84,74,39.5,74,71,18.5,0,4,1,False
87,170,87,42.5,83,81,42.5,87,81,21.75,0,4,1,False
32,61,32,15.25,29,28,15.25,32,28,8.0,0,4,1,False
232,452,232,113.0,220,216,113.0,232,216,58.0,0,4,1,False
145,284,145,71.0,139,137,71.0,145,137,36.25,0,4,1,False
242,490,248,70.0,248,226,70.0,254,226,36.285714285714285,0,7,2,False
592,1213,618,121.3,620,563,121.3,643,563,64.3,0,10,4,False
333,689,335,114.83333333333333,356,307,114.83333333333333,377,307,62.833333333333336,0,6,2,False
216,458,229,91.6,242,211,91.6,242,211,48.4,0,5,1,False
62,128,62,32.0,66,58,32.0,62,58,15.5,0,4,1,False
30,59,30,14.75,29,27,14.75,30,27,7.5,0,4,1,False
135,290,138,58.0,155,130,58.0,143,130,28.6,0,5,1,False
672,1354,682,169.25,682,644,169.25,700,644,87.5,0,8,2,False
465,901,465,180.2,436,432,180.2,465,432,93.0,0,5,2,False
64,125,64,31.25,61,58,31.25,64,58,16.0,0,4,1,False
49,99,49,24.75,50,45,24.75,49,45,12.25,0,4,1,False
30,59,30,14.75,29,27,14.75,30,27,7.5,0,4,1,False
173,354,178,70.8,181,160,70.8,183,160,36.6,0,5,1,False
79,161,81,40.25,82,74,40.25,83,74,20.75,0,4,1,False
56,113,57,22.6,57,52,22.6,58,52,11.6,0,5,1,False
36,72,36,18.0,36,32,18.0,36,32,9.0,0,4,1,False
46,88,46,22.0,42,41,22.0,46,41,11.5,0,4,1,False
48,92,48,23.0,44,43,23.0,48,43,12.0,0,4,1,False
1455,2839,1465,405.57142857142856,1384,1336,405.57142857142856,1475,1336,210.71428571428572,0,7,2,False
529,1059,537,151.28571428571428,530,492,151.28571428571428,547,492,78.14285714285714,0,7,2,False
138,277,138,69.25,139,135,69.25,138,135,34.5,0,4,1,False
529,1037,530,207.4,508,498,207.4,531,498,106.2,0,5,1,False
72,144,72,36.0,72,69,36.0,72,69,18.0,0,4,1,False
24,46,24,11.5,22,20,11.5,24,20,6.0,0,4,1,False
72,144,72,36.0,72,69,36.0,72,69,18.0,0,4,1,False
1067,2216,1081,246.22222222222223,1149,1024,246.22222222222223,1117,1024,124.11111111111111,0,9,4,False
3525,7012,3542,412.47058823529414,3487,3202,412.47058823529414,3637,3202,213.94117647058823,0,17,4,False
254,525,257,105.0,271,247,105.0,260,247,52.0,0,5,2,False
91,179,91,44.75,88,87,44.75,91,87,22.75,0,4,1,False
281,563,282,140.75,282,277,140.75,283,277,70.75,0,4,1,False
81,161,81,40.25,80,77,40.25,81,77,20.25,0,4,1,False
67,132,67,33.0,65,63,33.0,67,63,16.75,0,4,1,False
70,142,70,35.5,72,67,35.5,70,67,17.5,0,4,1,False
