@relation STORM_TRAINING_4.arff
@attribute SIZE numeric
@attribute LOC_ADDED numeric
@attribute MAX_LOC_ADDED numeric
@attribute AVG_LOC_ADDED numeric
@attribute LOC_DELETED numeric
@attribute MAX_LOC_DELETED numeric
@attribute AVG_LOC_DELETED numeric
@attribute CHURN numeric
@attribute MAX_CHURN numeric
@attribute AVG_CHURN numeric
@attribute FIXED_DEFECTS numeric
@attribute NUMBER_OF_COMMITS numeric
@attribute NUMBER_OF_AUTHORS numeric
@attribute IS_BUGGY {'True', 'False'}
@data
327,984,328,328.0,0,0,328.0,984,328,328.0,0,3,2,False
424,1275,425,425.0,0,0,425.0,1275,425,425.0,0,3,2,False
964,2892,964,964.0,0,0,964.0,2892,964,964.0,0,3,2,False
2015,6045,2015,2015.0,0,0,2015.0,6045,2015,2015.0,0,3,2,False
424,1275,425,425.0,0,0,425.0,1275,425,425.0,0,3,2,False
419,1260,420,420.0,0,0,420.0,1260,420,420.0,0,3,2,False
318,954,318,318.0,0,0,318.0,954,318,318.0,0,3,2,False
678,2037,679,679.0,0,0,679.0,2037,679,679.0,0,3,2,False
807,2424,808,808.0,0,0,808.0,2424,808,808.0,0,3,2,False
424,1275,425,425.0,0,0,425.0,1275,425,425.0,0,3,2,False
662,1986,662,662.0,0,0,662.0,1986,662,662.0,0,3,2,False
327,984,328,328.0,0,0,328.0,984,328,328.0,0,3,2,False
462,1389,463,463.0,0,0,463.0,1389,463,463.0,0,3,2,False
532,1596,532,532.0,0,0,532.0,1596,532,532.0,0,3,2,False
319,960,320,320.0,0,0,320.0,960,320,320.0,0,3,2,False
13491,40473,13491,13491.0,0,0,13491.0,40473,13491,13491.0,0,3,2,False
327,984,328,328.0,0,0,328.0,984,328,328.0,0,3,2,False
224,675,225,225.0,0,0,225.0,675,225,225.0,0,3,2,False
548,1647,549,549.0,0,0,549.0,1647,549,549.0,0,3,2,False
416,1251,417,417.0,0,0,417.0,1251,417,417.0,0,3,2,False
426,1281,427,427.0,0,0,427.0,1281,427,427.0,0,3,2,False
755,2268,756,756.0,0,0,756.0,2268,756,756.0,0,3,2,False
426,1281,427,427.0,0,0,427.0,1281,427,427.0,0,3,2,False
659,1980,660,660.0,0,0,660.0,1980,660,660.0,0,3,2,False
461,1386,462,462.0,0,0,462.0,1386,462,462.0,0,3,2,False
339,1020,340,340.0,0,0,340.0,1020,340,340.0,0,3,2,False
705,2118,706,706.0,0,0,706.0,2118,706,706.0,0,3,2,False
917,2754,918,918.0,0,0,918.0,2754,918,918.0,0,3,2,False
44,132,44,44.0,0,0,44.0,132,44,44.0,0,3,2,False
894,2685,895,895.0,0,0,895.0,2685,895,895.0,0,3,2,False
26,78,26,26.0,0,0,26.0,78,26,26.0,0,3,2,False
44,132,44,44.0,0,0,44.0,132,44,44.0,0,3,2,False
21,63,21,21.0,0,0,21.0,63,21,21.0,0,3,2,False
15,45,15,15.0,0,0,15.0,45,15,15.0,0,3,2,False
15,45,15,15.0,0,0,15.0,45,15,15.0,0,3,2,False
15,45,15,15.0,0,0,15.0,45,15,15.0,0,3,2,False
18,54,18,18.0,0,0,18.0,54,18,18.0,0,3,2,False
13,39,13,13.0,0,0,13.0,39,13,13.0,0,3,2,False
13,39,13,13.0,0,0,13.0,39,13,13.0,0,3,2,False
21,63,21,21.0,0,0,21.0,63,21,21.0,0,3,2,True
42,126,42,42.0,0,0,42.0,126,42,42.0,0,3,2,False
36,166,36,23.714285714285715,58,25,23.714285714285715,192,36,27.428571428571427,0,7,3,False
40,120,40,40.0,0,0,40.0,120,40,40.0,0,3,2,False
55,110,55,55.0,0,0,55.0,110,55,55.0,0,2,2,False
47,141,47,47.0,0,0,47.0,141,47,47.0,0,3,2,False
138,459,139,45.9,45,14,45.9,420,139,42.0,0,10,5,False
17,51,17,17.0,0,0,17.0,51,17,17.0,0,3,2,False
21,63,21,21.0,0,0,21.0,63,21,21.0,0,3,2,False
24,72,24,24.0,0,0,24.0,72,24,24.0,0,3,2,False
6,18,6,6.0,0,0,6.0,18,6,6.0,0,3,2,False
5,15,5,5.0,0,0,5.0,15,5,5.0,0,3,2,False
43,129,43,43.0,0,0,43.0,129,43,43.0,0,3,2,False
7,21,7,7.0,0,0,7.0,21,7,7.0,0,3,2,False
5,10,5,5.0,0,0,5.0,10,5,5.0,0,2,2,False
38,114,38,38.0,0,0,38.0,114,38,38.0,0,3,2,False
28,84,28,28.0,0,0,28.0,84,28,28.0,0,3,2,False
33,99,33,33.0,0,0,33.0,99,33,33.0,0,3,2,False
21,63,21,21.0,0,0,21.0,63,21,21.0,0,3,2,False
14,28,14,14.0,0,0,14.0,28,14,14.0,0,2,2,False
14,42,11,6.0,3,1,6.0,39,11,5.571428571428571,0,7,3,False
11,35,10,4.375,3,1,4.375,32,10,4.0,0,8,3,False
8,24,8,8.0,0,0,8.0,24,8,8.0,0,3,2,False
8,24,8,8.0,0,0,8.0,24,8,8.0,0,3,2,False
16,48,16,16.0,0,0,16.0,48,16,16.0,0,3,2,False
418,1254,418,418.0,0,0,418.0,1254,418,418.0,0,3,2,False
37,111,37,37.0,0,0,37.0,111,37,37.0,0,3,2,False
22,66,22,22.0,0,0,22.0,66,22,22.0,0,3,2,False
23,69,23,23.0,0,0,23.0,69,23,23.0,0,3,2,False
28,84,28,28.0,0,0,28.0,84,28,28.0,0,3,2,False
41,123,41,41.0,0,0,41.0,123,41,41.0,0,3,2,False
93,279,93,93.0,0,0,93.0,279,93,93.0,0,3,2,False
72,216,72,72.0,0,0,72.0,216,72,72.0,0,3,2,False
40,120,40,40.0,0,0,40.0,120,40,40.0,0,3,2,False
72,216,72,72.0,0,0,72.0,216,72,72.0,0,3,2,False
35,105,35,35.0,0,0,35.0,105,35,35.0,0,3,2,False
80,243,81,81.0,0,0,81.0,243,81,81.0,0,3,2,True
30,90,30,30.0,0,0,30.0,90,30,30.0,0,3,2,False
38,114,38,38.0,0,0,38.0,114,38,38.0,0,3,2,False
91,273,91,91.0,0,0,91.0,273,91,91.0,0,3,2,False
143,429,143,143.0,0,0,143.0,429,143,143.0,0,3,2,True
107,321,107,107.0,0,0,107.0,321,107,107.0,0,3,2,False
62,186,62,62.0,0,0,62.0,186,62,62.0,0,3,2,False
62,186,62,62.0,0,0,62.0,186,62,62.0,0,3,2,False
40,120,40,40.0,0,0,40.0,120,40,40.0,0,3,2,False
40,120,40,40.0,0,0,40.0,120,40,40.0,0,3,2,False
93,279,93,93.0,0,0,93.0,279,93,93.0,0,3,2,False
52,156,52,52.0,0,0,52.0,156,52,52.0,0,3,2,False
97,291,97,97.0,0,0,97.0,291,97,97.0,0,3,2,False
72,216,72,72.0,0,0,72.0,216,72,72.0,0,3,2,False
47,141,47,47.0,0,0,47.0,141,47,47.0,0,3,2,False
6,18,6,6.0,0,0,6.0,18,6,6.0,0,3,2,False
23,69,23,23.0,0,0,23.0,69,23,23.0,0,3,2,False
8,24,8,8.0,0,0,8.0,24,8,8.0,0,3,2,False
9,27,9,9.0,0,0,9.0,27,9,9.0,0,3,2,False
42,126,42,42.0,0,0,42.0,126,42,42.0,0,3,2,False
43,129,43,43.0,0,0,43.0,129,43,43.0,0,3,2,False
34,102,34,34.0,0,0,34.0,102,34,34.0,0,3,2,False
41,123,41,41.0,0,0,41.0,123,41,41.0,0,3,2,False
44,132,44,44.0,0,0,44.0,132,44,44.0,0,3,2,False
207,621,207,207.0,0,0,207.0,621,207,207.0,0,3,2,False
15,45,15,15.0,0,0,15.0,45,15,15.0,0,3,2,False
15,45,15,15.0,0,0,15.0,45,15,15.0,0,3,2,False
15,45,15,15.0,0,0,15.0,45,15,15.0,0,3,2,False
15,45,15,15.0,0,0,15.0,45,15,15.0,0,3,2,False
6,18,6,6.0,0,0,6.0,18,6,6.0,0,3,2,False
7,21,7,7.0,0,0,7.0,21,7,7.0,0,3,2,False
88,264,88,88.0,0,0,88.0,264,88,88.0,0,3,2,False
12,39,13,13.0,0,0,13.0,39,13,13.0,0,3,2,False
17,51,17,17.0,0,0,17.0,51,17,17.0,0,3,2,False
11,33,11,11.0,0,0,11.0,33,11,11.0,0,3,2,False
14,42,14,14.0,0,0,14.0,42,14,14.0,0,3,2,False
21,63,21,21.0,0,0,21.0,63,21,21.0,0,3,2,False
15,45,15,15.0,0,0,15.0,45,15,15.0,0,3,2,False
11,33,11,11.0,0,0,11.0,33,11,11.0,0,3,2,False
24,72,24,24.0,0,0,24.0,72,24,24.0,0,3,2,False
120,508,120,56.44444444444444,43,19,56.44444444444444,497,120,55.22222222222222,0,9,3,False
24,72,24,24.0,0,0,24.0,72,24,24.0,0,3,2,False
117,351,117,117.0,0,0,117.0,351,117,117.0,0,3,2,False
12,36,12,12.0,0,0,12.0,36,12,12.0,0,3,2,False
5,15,5,5.0,0,0,5.0,15,5,5.0,0,3,2,False
8,24,8,8.0,0,0,8.0,24,8,8.0,0,3,2,False
7,21,7,7.0,0,0,7.0,21,7,7.0,0,3,2,False
11,33,11,11.0,0,0,11.0,33,11,11.0,0,3,2,False
13,39,13,13.0,0,0,13.0,39,13,13.0,0,3,2,False
181,543,181,181.0,0,0,181.0,543,181,181.0,0,3,2,False
67,201,67,67.0,0,0,67.0,201,67,67.0,0,3,2,False
5,15,5,5.0,0,0,5.0,15,5,5.0,0,3,2,False
14,42,14,14.0,0,0,14.0,42,14,14.0,0,3,2,False
15,45,15,15.0,0,0,15.0,45,15,15.0,0,3,2,False
208,624,208,208.0,0,0,208.0,624,208,208.0,0,3,2,False
228,967,223,74.38461538461539,80,34,74.38461538461539,907,223,69.76923076923077,0,13,4,False
249,747,249,249.0,0,0,249.0,747,249,249.0,0,3,2,False
89,267,89,89.0,0,0,89.0,267,89,89.0,0,3,2,False
8,24,8,8.0,0,0,8.0,24,8,8.0,0,3,2,False
35,105,35,35.0,0,0,35.0,105,35,35.0,0,3,2,False
35,105,35,35.0,0,0,35.0,105,35,35.0,0,3,2,False
55,165,55,55.0,0,0,55.0,165,55,55.0,0,3,2,False
22,66,22,22.0,0,0,22.0,66,22,22.0,0,3,2,False
31,93,31,31.0,0,0,31.0,93,31,31.0,0,3,2,False
25,75,25,25.0,0,0,25.0,75,25,25.0,0,3,2,False
50,150,50,50.0,0,0,50.0,150,50,50.0,0,3,2,False
38,114,38,38.0,0,0,38.0,114,38,38.0,0,3,2,False
40,120,40,40.0,0,0,40.0,120,40,40.0,0,3,2,False
83,249,83,83.0,0,0,83.0,249,83,83.0,0,3,2,False
25,75,25,25.0,0,0,25.0,75,25,25.0,0,3,2,False
162,472,142,94.4,6,3,94.4,466,142,93.2,0,5,3,False
25,75,25,25.0,0,0,25.0,75,25,25.0,0,3,2,False
44,132,44,44.0,0,0,44.0,132,44,44.0,0,3,2,False
7,21,7,7.0,0,0,7.0,21,7,7.0,0,3,2,False
44,132,44,44.0,0,0,44.0,132,44,44.0,0,3,2,False
164,492,164,164.0,0,0,164.0,492,164,164.0,0,3,2,False
21,63,21,21.0,0,0,21.0,63,21,21.0,0,3,2,False
40,120,40,40.0,0,0,40.0,120,40,40.0,0,3,2,False
34,102,34,34.0,0,0,34.0,102,34,34.0,0,3,2,False
43,129,43,43.0,0,0,43.0,129,43,43.0,0,3,2,False
33,99,33,33.0,0,0,33.0,99,33,33.0,0,3,2,False
34,102,34,34.0,0,0,34.0,102,34,34.0,0,3,2,False
169,507,169,169.0,0,0,169.0,507,169,169.0,0,3,2,False
35,105,35,35.0,0,0,35.0,105,35,35.0,0,3,2,False
88,264,88,88.0,0,0,88.0,264,88,88.0,0,3,2,False
46,138,46,46.0,0,0,46.0,138,46,46.0,0,3,2,False
45,135,45,45.0,0,0,45.0,135,45,45.0,0,3,2,False
43,129,43,43.0,0,0,43.0,129,43,43.0,0,3,2,False
24,72,24,24.0,0,0,24.0,72,24,24.0,0,3,2,False
14,42,14,14.0,0,0,14.0,42,14,14.0,0,3,2,False
28,84,28,28.0,0,0,28.0,84,28,28.0,0,3,2,False
68,204,68,68.0,0,0,68.0,204,68,68.0,0,3,2,False
20,60,20,20.0,0,0,20.0,60,20,20.0,0,3,2,False
44,132,44,44.0,0,0,44.0,132,44,44.0,0,3,2,False
69,207,69,69.0,0,0,69.0,207,69,69.0,0,3,2,False
17,51,17,17.0,0,0,17.0,51,17,17.0,0,3,2,False
66,198,66,66.0,0,0,66.0,198,66,66.0,0,3,2,False
37,111,37,37.0,0,0,37.0,111,37,37.0,0,3,2,False
50,150,50,50.0,0,0,50.0,150,50,50.0,0,3,2,False
45,135,45,45.0,0,0,45.0,135,45,45.0,0,3,2,False
5,15,5,5.0,0,0,5.0,15,5,5.0,0,3,2,False
12,36,12,12.0,0,0,12.0,36,12,12.0,0,3,2,False
19,57,19,19.0,0,0,19.0,57,19,19.0,0,3,2,False
16,48,16,16.0,0,0,16.0,48,16,16.0,0,3,2,False
9,27,9,9.0,0,0,9.0,27,9,9.0,0,3,2,False
27,81,27,27.0,0,0,27.0,81,27,27.0,0,3,2,False
12,36,12,12.0,0,0,12.0,36,12,12.0,0,3,2,False
12,36,12,12.0,0,0,12.0,36,12,12.0,0,3,2,False
8,24,8,8.0,0,0,8.0,24,8,8.0,0,3,2,False
36,108,36,36.0,0,0,36.0,108,36,36.0,0,3,2,False
15,45,15,15.0,0,0,15.0,45,15,15.0,0,3,2,False
36,108,36,36.0,0,0,36.0,108,36,36.0,0,3,2,False
19,57,19,19.0,0,0,19.0,57,19,19.0,0,3,2,False
5,15,5,5.0,0,0,5.0,15,5,5.0,0,3,2,False
342,1026,342,342.0,0,0,342.0,1026,342,342.0,0,3,2,False
16,48,16,16.0,0,0,16.0,48,16,16.0,0,3,2,False
8,24,8,8.0,0,0,8.0,24,8,8.0,0,3,2,False
11,33,11,11.0,0,0,11.0,33,11,11.0,0,3,2,False
8,24,8,8.0,0,0,8.0,24,8,8.0,0,3,2,False
8,24,8,8.0,0,0,8.0,24,8,8.0,0,3,2,False
9,27,9,9.0,0,0,9.0,27,9,9.0,0,3,2,False
33,99,33,33.0,0,0,33.0,99,33,33.0,0,3,2,False
7,21,7,7.0,0,0,7.0,21,7,7.0,0,3,2,False
8,24,8,8.0,0,0,8.0,24,8,8.0,0,3,2,False
9,27,9,9.0,0,0,9.0,27,9,9.0,0,3,2,False
14,42,14,14.0,0,0,14.0,42,14,14.0,0,3,2,False
77,231,77,77.0,0,0,77.0,231,77,77.0,0,3,2,False
44,132,44,44.0,0,0,44.0,132,44,44.0,0,3,2,False
79,237,79,79.0,0,0,79.0,237,79,79.0,0,3,2,False
200,600,200,200.0,0,0,200.0,600,200,200.0,0,3,2,False
493,1479,493,493.0,0,0,493.0,1479,493,493.0,0,3,2,False
39,117,39,39.0,0,0,39.0,117,39,39.0,0,3,2,False
52,156,52,52.0,0,0,52.0,156,52,52.0,0,3,2,False
142,426,142,142.0,0,0,142.0,426,142,142.0,0,3,2,False
125,375,125,125.0,0,0,125.0,375,125,125.0,0,3,2,False
132,396,132,132.0,0,0,132.0,396,132,132.0,0,3,2,False
122,366,122,122.0,0,0,122.0,366,122,122.0,0,3,2,False
83,249,83,83.0,0,0,83.0,249,83,83.0,0,3,2,False
81,243,81,81.0,0,0,81.0,243,81,81.0,0,3,2,False
154,462,154,154.0,0,0,154.0,462,154,154.0,0,3,2,False
334,1002,334,334.0,0,0,334.0,1002,334,334.0,0,3,2,False
20,60,20,20.0,0,0,20.0,60,20,20.0,0,3,2,False
37,111,37,37.0,0,0,37.0,111,37,37.0,0,3,2,False
27,81,27,27.0,0,0,27.0,81,27,27.0,0,3,2,False
18,54,18,18.0,0,0,18.0,54,18,18.0,0,3,2,False
7,21,7,7.0,0,0,7.0,21,7,7.0,0,3,2,False
67,201,67,67.0,0,0,67.0,201,67,67.0,0,3,2,False
165,475,143,95.0,2,1,95.0,473,143,94.6,0,5,3,True
160,480,160,160.0,0,0,160.0,480,160,160.0,0,3,2,False
42,126,42,42.0,0,0,42.0,126,42,42.0,0,3,2,False
51,153,51,51.0,0,0,51.0,153,51,51.0,0,3,2,False
139,417,139,139.0,0,0,139.0,417,139,139.0,0,3,2,False
73,219,73,73.0,0,0,73.0,219,73,73.0,0,3,2,False
26,78,26,26.0,0,0,26.0,78,26,26.0,0,3,2,False
26,78,26,26.0,0,0,26.0,78,26,26.0,0,3,2,False
21,63,21,21.0,0,0,21.0,63,21,21.0,0,3,2,False
37,111,37,37.0,0,0,37.0,111,37,37.0,0,3,2,False
47,141,47,47.0,0,0,47.0,141,47,47.0,0,3,2,False
107,321,107,107.0,0,0,107.0,321,107,107.0,0,3,2,False
30,90,30,30.0,0,0,30.0,90,30,30.0,0,3,2,False
132,634,132,90.57142857142857,86,35,90.57142857142857,556,132,79.42857142857143,0,7,3,False
41,123,41,41.0,0,0,41.0,123,41,41.0,0,3,2,False
86,258,86,86.0,0,0,86.0,258,86,86.0,0,3,2,False
144,432,144,144.0,0,0,144.0,432,144,144.0,0,3,2,False
398,1197,386,149.625,4,2,149.625,1193,386,149.125,0,8,3,True
169,507,169,169.0,0,0,169.0,507,169,169.0,0,3,2,False
34,102,34,34.0,0,0,34.0,102,34,34.0,0,3,2,False
358,1074,358,358.0,0,0,358.0,1074,358,358.0,0,3,2,False
31,93,31,31.0,0,0,31.0,93,31,31.0,0,3,2,False
13,39,13,13.0,0,0,13.0,39,13,13.0,0,3,2,False
357,1071,357,357.0,0,0,357.0,1071,357,357.0,0,3,2,False
23,69,23,23.0,0,0,23.0,69,23,23.0,0,3,2,False
796,2388,796,796.0,0,0,796.0,2388,796,796.0,0,3,2,False
95,285,95,95.0,0,0,95.0,285,95,95.0,0,3,2,False
166,498,166,166.0,0,0,166.0,498,166,166.0,0,3,2,False
15,45,15,15.0,0,0,15.0,45,15,15.0,0,3,2,False
15,45,15,15.0,0,0,15.0,45,15,15.0,0,3,2,False
9,27,9,9.0,0,0,9.0,27,9,9.0,0,3,2,False
157,471,157,157.0,0,0,157.0,471,157,157.0,0,3,2,False
14,42,14,14.0,0,0,14.0,42,14,14.0,0,3,2,False
7,21,7,7.0,0,0,7.0,21,7,7.0,0,3,2,False
17,51,17,17.0,0,0,17.0,51,17,17.0,0,3,2,False
106,318,106,106.0,0,0,106.0,318,106,106.0,0,3,2,False
70,210,70,70.0,0,0,70.0,210,70,70.0,0,3,2,False
9,27,9,9.0,0,0,9.0,27,9,9.0,0,3,2,False
8,24,8,8.0,0,0,8.0,24,8,8.0,0,3,2,False
6,18,6,6.0,0,0,6.0,18,6,6.0,0,3,2,False
6,18,6,6.0,0,0,6.0,18,6,6.0,0,3,2,False
6,18,6,6.0,0,0,6.0,18,6,6.0,0,3,2,False
16,48,16,16.0,0,0,16.0,48,16,16.0,0,3,2,False
15,45,15,15.0,0,0,15.0,45,15,15.0,0,3,2,False
12,36,12,12.0,0,0,12.0,36,12,12.0,0,3,2,False
5,15,5,5.0,0,0,5.0,15,5,5.0,0,3,2,False
8,24,8,8.0,0,0,8.0,24,8,8.0,0,3,2,False
7,21,7,7.0,0,0,7.0,21,7,7.0,0,3,2,False
14,42,14,14.0,0,0,14.0,42,14,14.0,0,3,2,False
14,42,14,14.0,0,0,14.0,42,14,14.0,0,3,2,False
9,27,9,9.0,0,0,9.0,27,9,9.0,0,3,2,False
9,27,9,9.0,0,0,9.0,27,9,9.0,0,3,2,False
9,27,9,9.0,0,0,9.0,27,9,9.0,0,3,2,False
19,57,19,19.0,0,0,19.0,57,19,19.0,0,3,2,False
48,144,48,48.0,0,0,48.0,144,48,48.0,0,3,2,False
24,72,24,24.0,0,0,24.0,72,24,24.0,0,3,2,False
22,66,22,22.0,0,0,22.0,66,22,22.0,0,3,2,False
21,63,21,21.0,0,0,21.0,63,21,21.0,0,3,2,False
14,42,14,14.0,0,0,14.0,42,14,14.0,0,3,2,False
108,324,108,108.0,0,0,108.0,324,108,108.0,0,3,2,False
21,63,21,21.0,0,0,21.0,63,21,21.0,0,3,2,False
31,93,31,31.0,0,0,31.0,93,31,31.0,0,3,2,False
27,81,27,27.0,0,0,27.0,81,27,27.0,0,3,2,False
25,75,25,25.0,0,0,25.0,75,25,25.0,0,3,2,False
29,87,29,29.0,0,0,29.0,87,29,29.0,0,3,2,False
25,75,25,25.0,0,0,25.0,75,25,25.0,0,3,2,False
96,288,96,96.0,0,0,96.0,288,96,96.0,0,3,2,False
36,108,36,36.0,0,0,36.0,108,36,36.0,0,3,2,False
39,117,39,39.0,0,0,39.0,117,39,39.0,0,3,2,False
44,132,44,44.0,0,0,44.0,132,44,44.0,0,3,2,False
32,96,32,32.0,0,0,32.0,96,32,32.0,0,3,2,False
36,108,36,36.0,0,0,36.0,108,36,36.0,0,3,2,False
12,36,12,12.0,0,0,12.0,36,12,12.0,0,3,2,False
31,93,31,31.0,0,0,31.0,93,31,31.0,0,3,2,False
79,237,79,79.0,0,0,79.0,237,79,79.0,0,3,2,False
78,234,78,78.0,0,0,78.0,234,78,78.0,0,3,2,False
34,102,34,34.0,0,0,34.0,102,34,34.0,0,3,2,False
12,36,12,12.0,0,0,12.0,36,12,12.0,0,3,2,False
142,426,142,142.0,0,0,142.0,426,142,142.0,0,3,2,False
36,108,36,36.0,0,0,36.0,108,36,36.0,0,3,2,False
39,117,39,39.0,0,0,39.0,117,39,39.0,0,3,2,False
10,30,10,10.0,0,0,10.0,30,10,10.0,0,3,2,False
78,234,78,78.0,0,0,78.0,234,78,78.0,0,3,2,False
23,69,23,23.0,0,0,23.0,69,23,23.0,0,3,2,False
28,84,28,28.0,0,0,28.0,84,28,28.0,0,3,2,False
44,132,44,44.0,0,0,44.0,132,44,44.0,0,3,2,False
36,108,36,36.0,0,0,36.0,108,36,36.0,0,3,2,False
21,63,21,21.0,0,0,21.0,63,21,21.0,0,3,2,False
47,141,47,47.0,0,0,47.0,141,47,47.0,0,3,2,False
14,42,14,14.0,0,0,14.0,42,14,14.0,0,3,2,False
35,105,35,35.0,0,0,35.0,105,35,35.0,0,3,2,False
12,36,12,12.0,0,0,12.0,36,12,12.0,0,3,2,False
16,48,16,16.0,0,0,16.0,48,16,16.0,0,3,2,False
22,66,22,22.0,0,0,22.0,66,22,22.0,0,3,2,False
201,603,201,201.0,0,0,201.0,603,201,201.0,0,3,2,False
23,69,23,23.0,0,0,23.0,69,23,23.0,0,3,2,False
10,30,10,10.0,0,0,10.0,30,10,10.0,0,3,2,False
67,201,67,67.0,0,0,67.0,201,67,67.0,0,3,2,False
45,135,45,45.0,0,0,45.0,135,45,45.0,0,3,2,False
63,189,63,63.0,0,0,63.0,189,63,63.0,0,3,2,False
42,126,42,42.0,0,0,42.0,126,42,42.0,0,3,2,False
76,228,76,76.0,0,0,76.0,228,76,76.0,0,3,2,False
90,270,90,90.0,0,0,90.0,270,90,90.0,0,3,2,False
56,168,56,56.0,0,0,56.0,168,56,56.0,0,3,2,False
89,267,89,89.0,0,0,89.0,267,89,89.0,0,3,2,False
59,177,59,59.0,0,0,59.0,177,59,59.0,0,3,2,False
75,225,75,75.0,0,0,75.0,225,75,75.0,0,3,2,False
7,21,7,7.0,0,0,7.0,21,7,7.0,0,3,2,False
16,48,16,16.0,0,0,16.0,48,16,16.0,0,3,2,False
14,42,14,14.0,0,0,14.0,42,14,14.0,0,3,2,False
45,135,45,45.0,0,0,45.0,135,45,45.0,0,3,2,False
60,180,60,60.0,0,0,60.0,180,60,60.0,0,3,2,False
8,24,8,8.0,0,0,8.0,24,8,8.0,0,3,2,False
77,231,77,77.0,0,0,77.0,231,77,77.0,0,3,2,False
184,552,184,184.0,0,0,184.0,552,184,184.0,0,3,2,False
154,462,154,154.0,0,0,154.0,462,154,154.0,0,3,2,False
181,543,181,181.0,0,0,181.0,543,181,181.0,0,3,2,False
32,96,32,32.0,0,0,32.0,96,32,32.0,0,3,2,False
21,63,21,21.0,0,0,21.0,63,21,21.0,0,3,2,False
160,480,160,160.0,0,0,160.0,480,160,160.0,0,3,2,False
77,231,77,77.0,0,0,77.0,231,77,77.0,0,3,2,False
121,363,121,121.0,0,0,121.0,363,121,121.0,0,3,2,False
8,24,8,8.0,0,0,8.0,24,8,8.0,0,3,2,False
8,24,8,8.0,0,0,8.0,24,8,8.0,0,3,2,False
19,57,19,19.0,0,0,19.0,57,19,19.0,0,3,2,False
9,27,9,9.0,0,0,9.0,27,9,9.0,0,3,2,False
27,81,27,27.0,0,0,27.0,81,27,27.0,0,3,2,False
35,105,35,35.0,0,0,35.0,105,35,35.0,0,3,2,False
33,99,33,33.0,0,0,33.0,99,33,33.0,0,3,2,False
58,178,54,35.6,8,4,35.6,170,54,34.0,0,5,3,False
11,33,11,11.0,0,0,11.0,33,11,11.0,0,3,2,False
14,42,14,14.0,0,0,14.0,42,14,14.0,0,3,2,False
24,72,24,24.0,0,0,24.0,72,24,24.0,0,3,2,False
9,27,9,9.0,0,0,9.0,27,9,9.0,0,3,2,False
22,66,22,22.0,0,0,22.0,66,22,22.0,0,3,2,False
9,27,9,9.0,0,0,9.0,27,9,9.0,0,3,2,False
13,39,13,13.0,0,0,13.0,39,13,13.0,0,3,2,False
